name,address1,cate_gories
Bluebird,"504 Flatbush Ave, Brooklyn, NY, 11225","Bars, American (New), Breakfast & Brunch"
96 south park,"96-30 Linden Blvd, Jamaica, NY, 11417",Bars
Down To the Felt,"182 W Front St, Red Bank, NJ, 07701","Pool & Billiards, Party Equipment Rentals"
Brass Rail Pub,"7600 Bergenline Ave, North Bergen, NJ, 07047","Pubs, Pool Halls"
The Weekender,"41-46 54th St, Woodside, NY, 11377","Pool Halls, Himalayan/Nepalese, Bars"
Cafe Uno Billiards,"7801 Roosevelt Ave, Jackson Heights, NY, 11372",Pool Halls
Status Q Billiards,"8218 3rd Ave, Brooklyn, NY, 11209",Pool Halls
Shooters Lounge,"155 North Ave, New Rochelle, NY, 10801",Bars
MacDougal Street Ale House,"122 Macdougal St, New York, NY, 10012",Sports Bars
Boardwalk Billiards,"3200 Coney Island Ave, Brooklyn, NY, 11235",Pool Halls
Ontario,"559 Grand St, Brooklyn, NY, 11211",Bars
Fishbowl,"210 West 55th St, New York, NY, 10019","Lounges, Arcades"
Blutos,"4503 162nd St, Flushing, NY, 11358",Bars
BQE Billiards & Bar,"70-02 34th Ave, Jackson Heights, NY, 11372","Pool Halls, Bars"
Brooklyn Safehouse,"120 Franklin St, Brooklyn, NY, 11222",Bars
Hard Luck Poolhall Bar & Lounge,"197 E Post Rd, White Plains, NY, 10601","Lounges, Pool Halls"
1 & 9 Billiards,"701 Spring St, Elizabeth, NJ, 07201",Pool Halls
Stadium Sports Bar,"113-115 E 157th St, Bronx, NY, 10451",Sports Bars
The Globe Tavern,"4910 Skillman Ave, Woodside, NY, 11377","Pubs, Pool Halls"
Maracuja Bar & Grill,"279 Grand St, Brooklyn, NY, 11211","Bars, Sandwiches"
King Billiards Cafe,"450 Broad Ave, Palisades Park, NJ, 07650",Pool Halls
The Borderline Tavern,"244-18 Jericho Tpke, Floral Park, NY, 11001",Sports Bars
Buttermilk Bar,"577 5th Ave, Brooklyn, NY, 11215",Pubs
Judy Z’s Sports Tavern & Kitchen,"1 7th Ave S, New York, NY, 10014","American (Traditional), Comfort Food, Sports Bars"
Court Street Tavern,"449 Court St, Brooklyn, NY, 11231","American (Traditional), Pubs, Breakfast & Brunch"
The Clocktower,"5 Madison Avenue, New York, NY, 10010",British
Itaewon Pocha,"28 W 32nd St, New York, NY, 10001","Gastropubs, Korean"
M J  Smith's Food & Spirits,"9 East 45th St, New York, NY, 10017","Irish Pub, American (Traditional)"
Sweetwater Restaurant,"105 N 6th St, Brooklyn, NY, 11249","American (New), Bars"
The Palace,"206 Nassau Ave, Brooklyn, NY, 11222",Pubs
Black Walnut Public House,"140 Schermerhorn St, Brooklyn, NY, 11201","Venues & Event Spaces, Breakfast & Brunch, Sports Bars"
Greenwich Street Tavern,"399 Greenwich St, New York, NY, 10013","American (Traditional), Pubs, Sports Bars"
The Spotted Owl Tavern,"211 Ave A, New York, NY, 10009",Gastropubs
The Flower Shop,"107 Eldridge St, New York, NY, 10002","American (New), Pubs"
Ore Bar,"277 Graham Ave, Brooklyn, NY, 11211","Pubs, Beer Bar"
Hollow Nickel,"494 Atlantic Ave, Brooklyn, NY, 11217","Pubs, American (Traditional), Beer Bar"
Park Avenue Tavern,"99 Park Ave, New York, NY, 10016","American (Traditional), Cocktail Bars, Burgers"
Stout NYC,"60 E 41st St, New York, NY, 10017","Sports Bars, Irish, Irish Pub"
The Dean,"214 W 39th St, New York, NY, 10018",Pubs
Graces,"252 West 14th St, New York, NY, 10011","Irish Pub, Breakfast & Brunch"
Bohemian Spirit Restaurant,"321 E 73rd St, New York, NY, 10021","Czech, Bars"
Gramercy Ale House,"272 3rd Ave, New York, NY, 10010","Irish Pub, Sports Bars, American (Traditional)"
J J Kinahan’s,"757 6th Ave, New York, NY, 10010","Irish Pub, American (Traditional), Gastropubs"
Side Door,"151 E 57th St, New York, NY, 10022","Gastropubs, Sports Bars, American (New)"
The Gray Mare,"61 2nd Ave, New York, NY, 10003","Cocktail Bars, American (Traditional), Lounges"
The Warren,"131 Christopher St, New York, NY, 10014",Gastropubs
Reservoir,"70 University Pl, New York, NY, 10003","Sports Bars, American (Traditional)"
The Woodlot,"61-04 Woodside Ave, Woodside, NY, 11377","Gastropubs, Cocktail Bars, Beer Bar"
The Half Pint,"76 W 3rd St, New York, NY, 10012","American (Traditional), Sports Bars, Beer Bar"
UES.,"1707 2nd Ave, New York, NY, 10128","Ice Cream & Frozen Yogurt, Speakeasies"
The Attic Oyster & Cocktail Bar,"136-93 37th Ave, Flushing, NY, 11354","Cocktail Bars, Seafood, Speakeasies"
George Bang Bang,"13 East 30th St, New York, NY, 10016",Cocktail Bars
Matterhorn Basement Bar,"55 Stone St, New York, NY, 10004",Speakeasies
Double Chicken Please,"115 Allen St, New York, NY, 10002","Cocktail Bars, Burgers, Sandwiches"
The Junto Attic Bar,"68 Mercer St, Jersey City, NJ, 07302",Bars
Coby Club,"156  1/2  Seventh Ave, New York, NY, 10011","Cocktail Bars, Tapas/Small Plates, Lounges"
Banzarbar,"End Of Freemans Aly, New York, NY, 10002",Cocktail Bars
Karasu,"166 Dekalb Ave, Brooklyn, NY, 11217","Japanese, Cocktail Bars"
Beauty & Essex,"146 Essex St, New York City, NY, 10002",American (New)
Not A Speakeasy,"301 E 84th St, New York, NY, 10028",Bars
Raines Law Room at the William,"24 E 39th St, New York, NY, 10016","Lounges, Cocktail Bars, Venues & Event Spaces"
Yours Sincerely,"41 Wilson Ave, Brooklyn, NY, 11237",Cocktail Bars
Osamil,"5 West 31st St, New York, NY, 10001","Korean, Gastropubs, Tapas/Small Plates"
The Poni Room,"316 Bowery, New York, NY, 10012","Wine Bars, Seafood, Tapas/Small Plates"
The Blue Room Speakeasy,"8921 Old River Rd, North Bergen, NJ, 07047",Speakeasies
Society Cafe,"52 W 13th St, New York, NY, 10011","American (New), Cafes, Breakfast & Brunch"
Bonnie Vee,"17 Stanton St, New York, NY, 10002",Cocktail Bars
Rooftop Reds,"299 Sands St, Brooklyn, NY, 11205","Wineries, Venues & Event Spaces"
The Rose Room,"45 7th St, Garden City, NY, 11530","Cocktail Bars, Lounges, Speakeasies"
& Son Steakeasy,"62 W 9th St, New York, NY, 10011","Speakeasies, Wine Bars, Breakfast & Brunch"
Repeal,"55 New Hyde Park Rd, Garden City, NY, 11530",Bars
Hi-Collar,"231 E 9th St, New York, NY, 10003","Japanese, Coffee & Tea, Bars"
Maison Sun,"177 Prince St, New York, NY, 10012","French, Asian Fusion, Speakeasies"
The Blind Pig,"174 Martine Ave, White Plains, NY, 10601","Cocktail Bars, Speakeasies"
Blueprint,"196 5th Ave, Brooklyn, NY, 11217","Cocktail Bars, Tapas/Small Plates"
Honore Club,"173 Irving Ave, Brooklyn, NY, 11237",Bars
Speakeasy,"1032 W Beech St, Long Beach, NY, 11561","American (New), Speakeasies"
Silk City Distillery,"321 River Rd, Clifton, NJ, 07014","Distilleries, Cocktail Bars"
Altar,"645 Sterling Pl, Brooklyn, NY, 11238","Cocktail Bars, Wine Bars, Tapas/Small Plates"
Genesis,"40-07 150th St, Queens, NY, 11354","Karaoke, Speakeasies"
The Last Word,"31-30 Ditmars Blvd, Astoria, NY, 11105","Cocktail Bars, Lounges"
Bohemian Restaurant,"57 Great Jones St, New York, NY, 10012","Japanese, Cocktail Bars"
Kobrick Coffee,"24 9th Ave, New York, NY, 10014","Cocktail Bars, Coffee & Tea"
Excuse My French,"96 Orchard St, New York, NY, 10002","Bars, Tapas Bars, French"
Quarter,"676 5th Ave, Brooklyn, NY, 11215",Cocktail Bars
Au Cheval,"33 Cortlandt Aly, New York, NY, 10013","Burgers, American (New), Cocktail Bars"
Bea,"403 W 43rd St, New York, NY, 10036","American (New), Cocktail Bars"
Vinum Restaurant & Wine Bar,"704 Bay St, Staten Island, NY, 10304","Wine Bars, Italian, Tapas/Small Plates"
Roebling Sporting Club,"225 N 8th St, Brooklyn, NY, 11211",Sports Bars
Tailgate Outdoor Sports Bar,"86 N 11th St, Brooklyn, NY, 11249",Sports Bars
The Canuck,"202 9th Ave, New York, NY, 10011","Burgers, Sports Bars, Sandwiches"
All Stars Sports Bar & Grill,"327 W 57th St, New York, NY, 10019","Sports Bars, Breakfast & Brunch, Beer, Wine & Spirits"
Tampico NYC,"10 Delancey St, New York, NY, 10002","Mexican, Sports Bars, Cocktail Bars"
Eastpoint,"25 Ave B, New York, NY, 10009","Tacos, Sports Bars, American (Traditional)"
Mad For Chicken Cobble Hill,"174 Smith St, Brooklyn, NY, 11201","Restaurants, Sports Bars"
Goldie’s Tavern,"135 West 30th St, New York, NY, 10001","Gastropubs, Sports Bars, Cocktail Bars"
Long Acre Tavern,"146 W 47th St, New York, NY, 10036","Sports Bars, Pubs, Burgers"
Union Grounds,"270 Smith St, New York, NY, 11231","Comfort Food, Sports Bars"
Emblem,"187 Graham Ave, Brooklyn, NY, 11206",Sports Bars
The Brewery Bar & Kitchen,"49-18 30th Ave, Woodside, NY, 11377","Sports Bars, American (Traditional), Irish Pub"
Olde City Cheesesteaks & Brew,"66 Madison Ave, New York, NY, 10016","Sports Bars, Cheesesteaks, Chicken Wings"
Dan and John’s Wings,"103 W 14th St, New York, NY, 10011","Chicken Wings, American (Traditional), Sports Bars"
The Ainsworth - Midtown,"45 E 33rd St, New York, NY, 10016","American (New), Sports Bars"
The Barlow,"655 Grand Ave, Brooklyn, NY, 11238",Cocktail Bars
Bar Great Harry,"280 Smith St, Brooklyn, NY, 11231",Pubs
Stout NYC,"109 W 39th St, New York, NY, 10018","Sports Bars, American (Traditional), Cocktail Bars"
Amarachi,"189 Bridge St, Brooklyn, NY, 11201","American (Traditional), Caribbean, African"
Amity Hall Downtown,"80 W 3rd St, New York, NY, 10012","Sports Bars, American (New), Gastropubs"
Broadstone Bar & Kitchen,"88 Broad St, New York, NY, 10004","American (New), Cocktail Bars, Sports Bars"
The Whiskey on Grand,"524 Grand St, Brooklyn, NY, 11211","Whiskey Bars, Beer Bar"
Due West,"189 West 10th St, New York, NY, 10014","Bars, Breakfast & Brunch, American (Traditional)"
Ralphs Sports Bar,"1571 Richmond Rd, Staten Island, NY, 10304","Sports Bars, Burgers, Cocktail Bars"
The Fox,"2224 Frederick Douglass Blvd, New York, NY, 10026","Sports Bars, Gastropubs, Breakfast & Brunch"
310 Bowery Bar,"310 Bowery, New York, NY, 10012","Venues & Event Spaces, Lounges"
The Chester,"18 9th Ave, New York, NY, 10014",American (New)
Park Plaza Restaurant,"220 Cadman Plz W, Brooklyn, NY, 11201","American (New), Sandwiches"
The Smith,"55 3rd Ave, New York, NY, 10003","American (New), Breakfast & Brunch, Cocktail Bars"
Gamehaus New York,"5-14 51st Ave, Queens, NY, 11101","Arcades, Tapas/Small Plates, Sports Bars"
Teddy's Bar & Grill,"96 Berry St, Brooklyn, NY, 11249","Bars, American (New)"
Lake Street,"706 Manhattan Ave, Brooklyn, NY, 11222",Bars
Eddies Sports Lounge,"40 Marcy Ave, Brooklyn, NY, 11211",Sports Bars
Blue Haven,"108 W Houston St, New York, NY, 10012","Sports Bars, American (Traditional)"
Game Day Sports Bar,"5757 Broadway, Bronx, NY, 10463",Sports Bars
Rustik Tavern,"471 Dekalb Ave, Brooklyn, NY, 11205","American (Traditional), Venues & Event Spaces, Cocktail Bars"
Rick's Cabaret New York,"50 W 33rd St, New York, NY, 10001","Strip Clubs, Steakhouses"
Sapphire New York,"333 East 60th St, New York, NY, 10022","Bars, Dance Clubs, Strip Clubs"
Vivid Cabaret New York,"61 W 37th St, New York, NY, 10018","Cabaret, Strip Clubs"
FlashDancers NYC,"320 W 45th St, New York, NY, 10036","Strip Clubs, Lounges"
Pumps Bar,"1089 Grand St, Brooklyn, NY, 11211","Bars, Adult Entertainment"
Hunk-O-Mania,"621 W 46th St, New York, NY, 10036",Strip Clubs
Gallagher's 2000,"43-19 37th St, Long Island City, NY, 11101","Adult Entertainment, Lounges"
Sapphire Times Square Gentlemen's Club,"1674 Broadway, New York, NY, 10019","Strip Clubs, Dance Clubs"
Sugardaddy's Gentlemen's Club,"51-07 27th St, Long Island City, NY, 11101","Bars, Strip Clubs"
The Executive Club,"603 W 45th St, New York, NY, 10036",Adult Entertainment
Starlets Gentlemens Club,"49-09 25th Ave, Woodside, NY, 11103",Adult Entertainment
Show Palace,"42-50 21st St, Queens, NY, 11101",Strip Clubs
Spearmint Rhino Gentlemen's Club,"622 W 47th St, New York, NY, 10036",Strip Clubs
Riviera Gentleman's Club,"34-48 Steinway St, Long Island City, NY, 11101",Strip Clubs
FlashDancers Downtown,"59 Murray St, New York, NY, 10007","Strip Clubs, Dance Clubs, Lounges"
Le Rouge Lounge,"20 West 20th St, Flatiron, NY, 10011",Strip Clubs
Scores New York,"536 W 28th St, New York, NY, 10001",Adult Entertainment
HQ KONY Gentlemen's Club,"552 W 38th St, New York, NY, 10018",Adult Entertainment
Sapphire 39,"20 W 39th St, New York, NY, 10018",Strip Clubs
Club W,"673 Hunts Point Ave, Bronx, NY, 10474",Strip Clubs
Larry Flynt's Hustler Club,"641 W 51st St, New York, NY, 10019",Strip Clubs
Satin Dolls Gentlemen's Club & Sports Bar,"689 8th Ave, New York, NY, 10019",Strip Clubs
Hoops Cabaret & Sports Bar,"48 W 33rd St, New York, NY, 10001","Sports Bars, Burgers, Strip Clubs"
Paddles NYC,"250 W 26th St, New York, NY, 10001",Adult Entertainment
Mermaids Bar,"3106 31st St, Queens, NY, 11106",Strip Clubs
The VIP Club,"20 West 20th St, New York, NY, 10011",Adult Entertainment
Cheetahs Gentlemen's Club & Restaurant,"252 W 43rd St, New York, NY, 10036",Adult Entertainment
Foxy Gentlemen's Club,"1201 Surf Ave, Brooklyn, NY, 11224","Adult Entertainment, Lounges"
Club LABYRINTH,"Park Ave S, New York, NY, 10010",Adult Entertainment
Hott 22,"1731 US Hwy 22 W, Union, NJ, 07083",Adult Entertainment
Vixen,"60-07 Metropolitan Ave, Ridgewood, NY, 11385",Adult Entertainment
Checkmate,"227 E 56th St, New York, NY, 10022","Pubs, Adult Entertainment"
Vanity Gentlemen's Lounge,"7714 Queens Blvd, Elmhurst, NY, 11373",Strip Clubs
Get Punished Male Strip Club & Male Strippers,"229 W 28th St, New York, NY, 10001",Strip Clubs
NYC Gentlemen's Club,"26-50 Brooklyn Queens Expy W, Queens, NY, 11377",Strip Clubs
City Lights,"767 Yonkers Ave, Yonkers, NY, 10704",Adult Entertainment
East Side Club,"227 E 56th St, New York, NY, 10022",Adult Entertainment
Amour Cabaret,"566 Nostrand Ave, Brooklyn, NY, 11216",Strip Clubs
XO Gentlemen's Club,"2002 E Linden Ave, Linden, NJ, 07036",Adult Entertainment
The Players Club,"213 Huyler St, South Hackensack, NJ, 07606",Adult Entertainment
Pandora's Box,"W 26th St, New York, NY, 10001",Adult Entertainment
The Harem,"100 State Rt 17 S, Lodi, NJ, 07644","Adult Entertainment, Sandwiches"
Taboo Mens Club,"2005 E Linden Ave, Linden, NJ, 07036","Bars, Adult Entertainment"
Babeland,"462 Bergen St, Brooklyn, NY, 11217","Adult, Lingerie"
Savage Men,"22 W 39th St, New York, NY, 10018",Adult Entertainment
Satin Dolls,"230 State Rt 17 S, Lodi, NJ, 07644",Strip Clubs
HUSTLER Hollywood,"41 W 8th St, New York, NY, 10011","Adult, Lingerie, Gift Shops"
Lookers Gentleman's Club,"789 Dowd Ave, Elizabeth, NJ, 07201","Adult Entertainment, Sports Bars"
Club Flamingo,"430 Us Hwy 46, South Hackensack, NJ, 07606",Strip Clubs
London Luv,"84-09 Roosevelt Ave, Jackson Heights, NY, 11372","Adult, Lingerie"
The Go-Go Rama,"Hwy 35, Laurence Harbo, NJ, 08879",Strip Clubs
Allure,"2945 Arthur Kill Rd, Staten Island, NY, 10309",Strip Clubs
Stiletto,"325 Paterson Plank Rd, Carlstadt, NJ, 07072",Adult Entertainment
Blush Gentlemen's Club,"125 Saddle River Ave, South Hackensack, NJ, 07026","Sports Bars, Striptease Dancers"
Butlers In the Buff,"77 Water St, New York, NY, 10005","Adult Entertainment, Bartenders"
Roxxies,"324 E Railway Ave, Paterson, NJ, 07503",Strip Clubs
Titillations,"12 Willow St, Bloomfield, NJ, 07003","Adult Entertainment, Lounges"
Sunrise Sports Gentlemen 's Club,"556 Straight St, Paterson, NJ, 07503","Strip Clubs, Sports Bars"
Manhattan Men,"575 10th Ave, New York, NY, 10036",Adult Entertainment
Hunkmania,"547 W 27th St, New York, NY, 10001",Adult Entertainment
Jersey Girls,"167 Bayway Ave, Elizabeth, NJ, 07202",Adult Entertainment
Club Purgatorio,"268 W 47th St, Manhattan, NY, 10036","Adult Entertainment, Lounges"
Romantic Depot - Brooklyn,"906 Fulton St, Brooklyn, NY, 11238","Adult, Lingerie"
Platinum Dollz,"40 Brighton Ave, Passaic, NJ, 07055",Adult Entertainment
Romantic Depot - Bronx,"3703 Provost Ave, Bronx, NY, 10466","Lingerie, Adult"
Bourbon Street,"972 Rte 9 S, Sayreville, NJ, 08872","Adult Entertainment, Bars"
Bachelor Party Strips,"1785 Broadway, New York, NY, 10019",Adult Entertainment
Platinum Dolls Gentlemen's Club & Sports Bar,"725 7th Ave, New York, NY, 10019","Adult Entertainment, Sports Wear"
Shakers,"295 Hoboken Rd, Carlstadt, NJ, 07072",Adult Entertainment
Men of Sapphire,"20 W 39th St, New York, NY, 10018","Strip Clubs, Breakfast & Brunch, Bars"
Black Betty's Saloon,"6290 Rt 35 N, Sayreville, NJ, 08879","Bars, American (Traditional), Adult Entertainment"
Breathless,"876 Hart St, Rahway, NJ, 07065","Sports Bars, Adult Entertainment"
The StuPub,"231 W 246th St, Bronx, NY, 10471",Strip Clubs
Hunkamania NYC,"268 W 47th St, New York, NY, 10036",Adult Entertainment
Lace,"24 Galesi Dr, Wayne, NJ, 07470",Adult Entertainment
The Pleasure Chest,"156 7th Ave S, New York, NY, 10014",Adult
Vip Gentlemen’s Club,"560 Main St, Orange, NJ, 07050",Adult Entertainment
Angels  Gentlemen's Club,"471 Spring St, Elizabeth, NJ, 07201",Adult Entertainment
Mr B's Pub,"42 Wall St, Passaic, NJ, 07055","Bars, Strip Clubs"
A & J Lingerie and More,"41 W 28th St, New York, NY, 10001","Adult, Lingerie"
Empire Exotics,"43 W 33rd St, New York, NY, 10001","Lingerie, Shoe Stores, Adult"
Diamond Club Cabaret & Restaurant,"673 Hunts Point Ave, Bronx, NY, 10474",Strip Clubs
Pink Pussycat Boutique,"167 W 4th St, New York, NY, 10014","Adult, Lingerie"
Rainbow Playground  Club,"3506 Northern Blvd, Long Island City, NY, 11377",Adult Entertainment
Club 516,"60 County Rd 516, Old Bridge, NJ, 08857",Adult Entertainment
All American Male,"215 W 28th St, New York, NY, 10001",Adult Entertainment
Johnny A's Hitching Post,"95 Barclay St, Paterson, NJ, 07503",Strip Clubs
Harmony,"165 8th Ave, New York, NY, 10011","Adult, Lingerie"
Reign,"138 Belmont Ave, Paterson, NJ, 07522",Strip Clubs
BuffBoyzz Entertainment,"500 West 48th St, New York, NY, 10036",Adult Entertainment
The Leather Man,"111 Christopher St, New York, NY, 10014","Leather Goods, Adult"
Fantasies,"63 State Rt 36, Keyport, NJ, 07735",Adult Entertainment
Romantic Depot - Westchester,"6 Frontage St, Elmsford, NY, 10523","Lingerie, Adult, Head Shops"
Rainbow Station,"203 8th Ave, New York, NY, 10011","Lingerie, Adult"
The Den Gentlemens Club,"31 Victory Plz, South Amboy, NJ, 08879",Adult Entertainment
Hunk-O-Mania,"301 W 39th St, New York, NY, 10018",Strip Clubs
A Night of Burlesque,"157 Bleecker St, New York, NY, 10012",Adult Entertainment
The Fetish Fortress,"None, Chinatown, NY, 10002",Adult Entertainment
BDSM Submissive Jess,"4165 White Plains Rd 1374 Mail, North Hempstead, NY, 11549","Adult Entertainment, Pain Management, Leather Goods"
London Boutique,"31-45 Steinway St, Astoria, NY, 11103","Adult Entertainment, Adult, Lingerie"
Rockhardstudz,"92 River St, Hoboken, NJ, 07030",Adult Entertainment
Tidy Whities,"None, New York, NY, 10040","Home Cleaning, Packing Services, Adult Entertainment"
718sexy,"368 2nd St, Jersey City, NJ, 07302",Adult Entertainment
Temptations Go Go Bar,"426 Van Houten Ave, Passaic, NJ, 07055","Adult Entertainment, Hookah Bars"
London Boutique,"84 Christopher St, New York, NY, 10014",Adult Entertainment
Naked Boys Singing!,"410 W 42nd St, New York, NY, 10036","Performing Arts, Adult Entertainment"
Pierre's Kitchen,"69 Ludlow, New York, NY, 10002","Dance Clubs, Adult Entertainment"
Aj's Gogo Nightclub & Sports Bar,"201 Secaucus Rd, Secaucus, NJ, 07094",Adult Entertainment
Die Happy Tonight,"552 West 38th St, New York, NY, 10010","Strip Clubs, Lounges"
Forbidden Nights Male Revue,"1604 Broadway, New York, NY, 10019",Adult Entertainment
Time Square Hunks,"135 W 41st St, New York, NY, 10036",Adult Entertainment
The Hidden Chamber,"5 W 31st St, Manhattan, NY, 10001",Adult Entertainment
Xscape Go-Go,"108 Market St, Paterson, NJ, 07505","Adult Entertainment, Lounges"
Essex Adult Emporium,"276 US Hwy 46, Fairfield, NJ, 07004",Adult Entertainment
Hi-Beams Go-Go Lounge,"182 Getty Ave, Paterson, NJ, 07503","Bars, Adult Entertainment"
Ladysnack,"244 5th Ave, New York, NY, 10001",Adult Entertainment
Silk City Gentlemen's Lounge,"10 1st Ave, Paterson, NJ, 07524","Adult Entertainment, Lounges"
Tiki Chick,"517 Amsterdam Ave, New York, NY, 10024","Breakfast & Brunch, Cocktail Bars, Sandwiches"
Mai Tais Tiki Bar,"1087 Broadway, Brooklyn, NY, 11221","Japanese, Tiki Bars, Cocktail Bars"
YAKITIKI,"171 Banker St, New York, NY, 11222","Barbeque, Tiki Bars"
Abe's Pagoda Bar,"108 Wyckoff Ave, Brooklyn, NY, 11237","Tiki Bars, Chicken Wings"
